appeal_id,region,dept_name,sla_days_limit,category,priority,description_length,created_at,closed_at,status,processing_time_days,is_sla_breached,day_of_week,hour_of_day
APP-24519,Astana,Healthcare Board,7,Financial Support,Medium,100,2026-02-09 22:00:00,,In Progress,,False,Monday,22
APP-24520,Aktobe,Public Utilities,5,Infrastructure,Low,47,2026-01-13 05:00:00,2026-01-23 20:32:34,Closed,10.64761574074074,True,Tuesday,5
APP-24521,Astana,Healthcare Board,7,Financial Support,High,224,2025-11-17 23:00:00,2025-11-28 11:15:39,Closed,10.510868055555555,True,Monday,23
APP-24522,Shymkent,Education Ministry,10,Financial Support,Medium,49,2025-12-31 07:00:00,2026-01-03 11:39:01,Closed,3.193761574074074,False,Wednesday,7
APP-24523,Shymkent,Housing Administration,21,Financial Support,Low,82,2025-10-23 08:00:00,2025-11-07 04:03:07,Closed,14.835497685185185,False,Thursday,8
APP-24524,Aktobe,Healthcare Board,7,Information Request,High,204,2026-03-20 12:00:00,,In Progress,,False,Friday,12
APP-24525,Shymkent,Dept of Transportation,14,Infrastructure,Medium,102,2026-01-18 00:00:00,2026-01-27 03:06:55,Closed,9.12980324074074,False,Sunday,0
APP-24526,Almaty,Education Ministry,10,Infrastructure,High,162,2025-12-24 14:00:00,2026-01-03 16:59:35,Closed,10.124710648148149,True,Wednesday,14
APP-24527,Almaty,Healthcare Board,7,Information Request,Low,69,2025-10-07 04:00:00,2025-10-17 16:59:59,Closed,10.541655092592592,True,Tuesday,4
APP-24528,Aktobe,Healthcare Board,7,Financial Support,High,108,2025-11-11 23:00:00,2025-11-15 05:21:02,Closed,3.2646064814814815,False,Tuesday,23
APP-24529,Aktobe,Healthcare Board,7,Information Request,Medium,107,2025-10-16 07:00:00,2025-10-27 15:23:52,Closed,11.349907407407407,True,Thursday,7
APP-24530,Astana,Housing Administration,21,Service Quality,Medium,133,2026-03-08 12:00:00,2026-03-19 14:27:59,Closed,11.102766203703704,False,Sunday,12
APP-24531,Astana,Education Ministry,10,Infrastructure,Low,140,2026-01-20 12:00:00,2026-01-31 16:40:43,Closed,11.194942129629629,True,Tuesday,12
APP-24532,Almaty,Healthcare Board,7,Financial Support,Low,111,2025-11-11 07:00:00,2025-11-24 09:47:52,Closed,13.116574074074075,True,Tuesday,7
APP-24533,Astana,Healthcare Board,7,Financial Support,Low,120,2026-01-24 22:00:00,2026-02-07 05:44:11,Closed,13.322349537037036,True,Saturday,22
APP-24534,Astana,Education Ministry,10,Financial Support,Medium,118,2025-10-08 04:00:00,2025-10-18 12:28:24,Closed,10.353055555555555,True,Wednesday,4
APP-24535,Astana,Public Utilities,5,Information Request,High,249,2025-12-11 00:00:00,2025-12-17 03:51:30,Closed,6.160763888888889,True,Thursday,0
APP-24536,Almaty,Public Utilities,5,Infrastructure,Low,75,2025-12-30 08:00:00,,In Progress,,False,Tuesday,8
APP-24537,Astana,Education Ministry,10,Financial Support,Low,157,2025-12-24 08:00:00,2026-01-05 09:34:23,Closed,12.06554398148148,True,Wednesday,8
APP-24538,Astana,Healthcare Board,7,Infrastructure,Medium,79,2025-11-27 14:00:00,2025-12-10 22:51:36,Closed,13.369166666666667,True,Thursday,14
APP-24539,Aktobe,Public Utilities,5,Service Quality,Low,82,2026-02-09 11:00:00,,In Progress,,False,Monday,11
APP-24540,Almaty,Healthcare Board,7,Infrastructure,Low,65,2025-12-08 11:00:00,2025-12-17 21:30:12,Closed,9.43763888888889,True,Monday,11
APP-24541,Astana,Education Ministry,10,Financial Support,Low,145,2026-03-21 05:00:00,2026-04-02 12:30:26,Closed,12.312800925925925,True,Saturday,5
APP-24542,Karaganda,Public Utilities,5,Infrastructure,Medium,93,2025-10-21 14:00:00,,In Progress,,False,Tuesday,14
APP-24543,Astana,Dept of Transportation,14,Infrastructure,Low,79,2026-03-01 10:00:00,2026-03-10 11:23:24,Closed,9.057916666666667,False,Sunday,10
APP-24544,Astana,Education Ministry,10,Infrastructure,Low,118,2025-10-12 22:00:00,2025-10-19 17:06:49,Closed,6.796400462962963,False,Sunday,22
APP-24545,Almaty,Education Ministry,10,Information Request,Medium,37,2025-10-31 16:00:00,2025-11-06 14:11:47,Closed,5.924849537037037,False,Friday,16
APP-24546,Astana,Healthcare Board,7,Financial Support,Low,112,2026-01-10 06:00:00,2026-01-20 22:09:10,Closed,10.673032407407407,True,Saturday,6
APP-24547,Astana,Public Utilities,5,Infrastructure,Medium,139,2026-03-28 18:00:00,2026-04-05 10:52:27,Closed,7.703090277777778,True,Saturday,18
APP-24548,Astana,Healthcare Board,7,Financial Support,Low,91,2025-12-22 08:00:00,2026-01-06 07:53:07,Closed,14.995219907407407,True,Monday,8
APP-24549,Shymkent,Housing Administration,21,Financial Support,High,236,2025-11-29 08:00:00,2025-12-04 12:37:04,Closed,5.192407407407408,False,Saturday,8
APP-24550,Shymkent,Education Ministry,10,Information Request,Low,59,2025-10-20 05:00:00,2025-11-05 02:51:13,Closed,15.91056712962963,True,Monday,5
APP-24551,Almaty,Housing Administration,21,Infrastructure,Low,112,2025-10-27 10:00:00,2025-11-06 21:33:16,Closed,10.481435185185186,False,Monday,10
APP-24552,Astana,Education Ministry,10,Financial Support,Medium,136,2025-11-30 14:00:00,2025-12-11 23:01:16,Closed,11.37587962962963,True,Sunday,14
APP-24553,Karaganda,Housing Administration,21,Information Request,Medium,91,2025-10-31 14:00:00,2025-11-10 20:05:07,Closed,10.253553240740741,False,Friday,14
APP-24554,Shymkent,Public Utilities,5,Financial Support,Medium,153,2025-10-28 03:00:00,2025-11-03 21:58:32,Closed,6.790648148148148,True,Tuesday,3
APP-24555,Almaty,Dept of Transportation,14,Service Quality,High,179,2025-12-27 17:00:00,2026-01-02 05:04:07,Closed,5.502858796296296,False,Saturday,17
APP-24556,Karaganda,Public Utilities,5,Infrastructure,Low,131,2026-02-12 16:00:00,,In Progress,,False,Thursday,16
APP-24557,Astana,Healthcare Board,7,Information Request,Medium,199,2025-11-21 13:00:00,2025-11-26 15:13:53,Closed,5.092974537037037,False,Friday,13
APP-24558,Almaty,Healthcare Board,7,Service Quality,Medium,139,2026-02-13 16:00:00,2026-02-24 10:00:14,Closed,10.750162037037038,True,Friday,16
APP-24559,Aktobe,Healthcare Board,7,Financial Support,Medium,153,2025-10-23 21:00:00,2025-11-02 13:04:27,Closed,9.669756944444444,True,Thursday,21
APP-24560,Karaganda,Public Utilities,5,Information Request,Medium,99,2026-01-17 08:00:00,2026-01-23 17:33:00,Closed,6.397916666666666,True,Saturday,8
APP-24561,Almaty,Healthcare Board,7,Information Request,Medium,72,2026-01-15 07:00:00,2026-01-24 19:29:12,Closed,9.520277777777778,True,Thursday,7
APP-24562,Astana,Housing Administration,21,Infrastructure,High,172,2026-01-31 08:00:00,2026-02-09 05:20:54,Closed,8.889513888888889,False,Saturday,8
APP-24563,Aktobe,Dept of Transportation,14,Financial Support,High,211,2025-12-20 10:00:00,2025-12-26 11:04:28,Closed,6.044768518518518,False,Saturday,10
APP-24564,Astana,Healthcare Board,7,Information Request,Medium,104,2026-02-14 16:00:00,2026-02-21 05:43:06,Closed,6.5715972222222225,False,Saturday,16
APP-24565,Almaty,Public Utilities,5,Information Request,Medium,108,2026-01-08 05:00:00,2026-01-09 05:00:00,Closed,1.0,False,Thursday,5
APP-24566,Almaty,Public Utilities,5,Service Quality,Low,129,2025-12-30 17:00:00,2026-01-12 07:26:25,Closed,12.60167824074074,True,Tuesday,17
APP-24567,Almaty,Healthcare Board,7,Financial Support,Low,97,2026-03-28 21:00:00,2026-04-11 14:28:58,Closed,13.728449074074074,True,Saturday,21
APP-24568,Astana,Education Ministry,10,Financial Support,Low,76,2025-10-20 08:00:00,2025-10-31 12:12:08,Closed,11.175092592592593,True,Monday,8
APP-24569,Astana,Public Utilities,5,Financial Support,Medium,133,2026-01-28 07:00:00,2026-02-06 16:47:15,Closed,9.4078125,True,Wednesday,7
APP-24570,Almaty,Public Utilities,5,Service Quality,Low,169,2025-10-28 05:00:00,2025-11-09 00:47:07,Closed,11.824386574074074,True,Tuesday,5
APP-24571,Shymkent,Public Utilities,5,Infrastructure,Medium,37,2025-12-26 11:00:00,2026-01-06 12:41:24,Closed,11.070416666666667,True,Friday,11
APP-24572,Almaty,Housing Administration,21,Financial Support,Medium,147,2026-01-10 02:00:00,2026-01-19 15:59:27,Closed,9.582951388888889,False,Saturday,2
APP-24573,Astana,Healthcare Board,7,Infrastructure,Low,112,2025-12-01 09:00:00,2025-12-12 18:18:55,Closed,11.388136574074075,True,Monday,9
APP-24574,Astana,Dept of Transportation,14,Service Quality,Low,162,2026-02-11 11:00:00,2026-02-24 20:01:08,Closed,13.375787037037037,False,Wednesday,11
APP-24575,Aktobe,Housing Administration,21,Infrastructure,Low,131,2025-11-25 21:00:00,2025-12-10 14:44:42,Closed,14.739375,False,Tuesday,21
APP-24576,Karaganda,Public Utilities,5,Financial Support,High,260,2026-02-26 15:00:00,2026-03-09 20:23:04,Closed,11.224351851851852,True,Thursday,15
APP-24577,Almaty,Housing Administration,21,Service Quality,High,262,2026-03-15 05:00:00,2026-03-18 03:35:23,Closed,2.941238425925926,False,Sunday,5
APP-24578,Astana,Public Utilities,5,Infrastructure,Low,55,2026-01-27 16:00:00,2026-02-04 02:53:00,Closed,7.4534722222222225,True,Tuesday,16
APP-24579,Astana,Education Ministry,10,Information Request,Medium,77,2026-01-17 14:00:00,,In Progress,,False,Saturday,14
APP-24580,Almaty,Healthcare Board,7,Infrastructure,Medium,127,2026-03-27 13:00:00,2026-04-04 10:48:51,Closed,7.908923611111111,True,Friday,13
APP-24581,Almaty,Education Ministry,10,Financial Support,High,209,2025-10-12 08:00:00,2025-10-20 21:48:11,Closed,8.575127314814814,False,Sunday,8
APP-24582,Astana,Public Utilities,5,Service Quality,Medium,98,2026-01-04 12:00:00,2026-01-13 22:50:30,Closed,9.451736111111112,True,Sunday,12
APP-24583,Astana,Healthcare Board,7,Financial Support,High,227,2025-12-09 15:00:00,,In Progress,,False,Tuesday,15
APP-24584,Astana,Healthcare Board,7,Information Request,Medium,124,2025-11-29 06:00:00,2025-12-01 00:44:39,Closed,1.7810069444444445,False,Saturday,6
APP-24585,Astana,Housing Administration,21,Information Request,Medium,77,2025-11-08 19:00:00,2025-11-18 11:04:38,Closed,9.669884259259259,False,Saturday,19
APP-24586,Almaty,Healthcare Board,7,Financial Support,Low,131,2025-12-25 03:00:00,,In Progress,,False,Thursday,3
APP-24587,Astana,Education Ministry,10,Financial Support,Medium,79,2025-12-07 19:00:00,2025-12-13 11:28:10,Closed,5.686226851851852,False,Sunday,19
APP-24588,Almaty,Healthcare Board,7,Service Quality,Medium,75,2025-10-28 23:00:00,2025-11-04 00:13:21,Closed,6.0509375,False,Tuesday,23
APP-24589,Astana,Education Ministry,10,Infrastructure,Low,136,2026-02-07 14:00:00,2026-02-19 10:29:36,Closed,11.85388888888889,True,Saturday,14
APP-24590,Astana,Healthcare Board,7,Service Quality,Low,67,2025-10-30 10:00:00,2025-11-13 00:31:53,Closed,13.605474537037036,True,Thursday,10
APP-24591,Shymkent,Education Ministry,10,Financial Support,Low,149,2026-03-17 18:00:00,2026-03-29 13:25:44,Closed,11.809537037037037,True,Tuesday,18
APP-24592,Almaty,Education Ministry,10,Service Quality,Medium,92,2026-01-10 22:00:00,2026-01-17 23:08:08,Closed,7.047314814814815,False,Saturday,22
APP-24593,Almaty,Healthcare Board,7,Financial Support,Medium,96,2026-02-05 15:00:00,2026-02-07 09:40:50,Closed,1.7783564814814814,False,Thursday,15
APP-24594,Almaty,Education Ministry,10,Information Request,Low,69,2026-01-23 18:00:00,2026-02-03 04:37:25,Closed,10.442650462962963,True,Friday,18
APP-24595,Aktobe,Healthcare Board,7,Information Request,Medium,99,2026-01-02 20:00:00,2026-01-09 20:32:30,Closed,7.022569444444445,True,Friday,20
APP-24596,Almaty,Education Ministry,10,Financial Support,Medium,75,2025-11-28 19:00:00,2025-11-29 19:00:00,Closed,1.0,False,Friday,19
APP-24597,Aktobe,Education Ministry,10,Service Quality,Medium,130,2025-11-09 18:00:00,2025-11-18 23:19:56,Closed,9.222175925925926,False,Sunday,18
APP-24598,Almaty,Housing Administration,21,Financial Support,Low,96,2025-11-04 09:00:00,,In Progress,,False,Tuesday,9
APP-24599,Shymkent,Housing Administration,21,Infrastructure,Medium,121,2026-03-05 13:00:00,2026-03-10 09:06:35,Closed,4.837905092592592,False,Thursday,13
APP-24600,Astana,Public Utilities,5,Financial Support,High,158,2026-01-14 15:00:00,2026-01-22 12:37:14,Closed,7.9008564814814815,True,Wednesday,15
APP-24601,Astana,Dept of Transportation,14,Service Quality,Low,103,2025-11-30 15:00:00,2025-12-08 00:59:48,Closed,7.416527777777778,False,Sunday,15
APP-24602,Almaty,Dept of Transportation,14,Information Request,Medium,108,2025-11-17 09:00:00,2025-11-22 11:27:35,Closed,5.102488425925926,False,Monday,9
APP-24603,Karaganda,Housing Administration,21,Service Quality,Medium,75,2025-12-22 12:00:00,2026-01-01 01:53:49,Closed,9.579039351851852,False,Monday,12
APP-24604,Almaty,Dept of Transportation,14,Infrastructure,Medium,110,2025-11-08 14:00:00,2025-11-18 17:06:59,Closed,10.129849537037037,False,Saturday,14
APP-24605,Astana,Education Ministry,10,Service Quality,Low,113,2025-11-28 04:00:00,2025-12-12 00:28:40,Closed,13.853240740740741,True,Friday,4
APP-24606,Almaty,Education Ministry,10,Financial Support,Low,67,2026-01-08 21:00:00,2026-01-25 08:07:18,Closed,16.463402777777777,True,Thursday,21
APP-24607,Almaty,Dept of Transportation,14,Infrastructure,Medium,104,2025-10-20 10:00:00,2025-10-29 12:17:10,Closed,9.095254629629629,False,Monday,10
APP-24608,Shymkent,Dept of Transportation,14,Information Request,Medium,84,2026-01-12 14:00:00,2026-01-20 15:10:09,Closed,8.048715277777777,False,Monday,14
APP-24609,Almaty,Dept of Transportation,14,Service Quality,Medium,112,2026-02-04 03:00:00,,In Progress,,False,Wednesday,3
APP-24610,Astana,Housing Administration,21,Infrastructure,Medium,105,2026-02-26 05:00:00,2026-03-06 06:46:29,Closed,8.07394675925926,False,Thursday,5
APP-24611,Almaty,Dept of Transportation,14,Information Request,Medium,78,2026-03-01 06:00:00,,In Progress,,False,Sunday,6
APP-24612,Astana,Public Utilities,5,Infrastructure,High,165,2025-10-15 13:00:00,2025-10-25 11:27:09,Closed,9.935520833333333,True,Wednesday,13
APP-24613,Karaganda,Public Utilities,5,Infrastructure,Medium,109,2025-10-06 14:00:00,2025-10-13 08:18:15,Closed,6.762673611111111,True,Monday,14
APP-24614,Almaty,Dept of Transportation,14,Information Request,Medium,104,2025-10-17 05:00:00,2025-10-23 12:57:26,Closed,6.331550925925926,False,Friday,5
APP-24615,Shymkent,Public Utilities,5,Financial Support,Medium,64,2026-03-25 10:00:00,2026-03-29 02:56:30,Closed,3.7059027777777778,False,Wednesday,10
APP-24616,Almaty,Public Utilities,5,Information Request,High,194,2026-03-20 14:00:00,2026-03-28 11:00:07,Closed,7.875081018518519,True,Friday,14
APP-24617,Shymkent,Public Utilities,5,Information Request,High,204,2026-02-28 23:00:00,2026-03-11 09:23:29,Closed,10.432974537037037,True,Saturday,23
APP-24618,Almaty,Public Utilities,5,Infrastructure,Medium,56,2026-03-12 08:00:00,2026-03-14 22:05:15,Closed,2.5869791666666666,False,Thursday,8
APP-24619,Karaganda,Healthcare Board,7,Information Request,Medium,39,2025-12-13 05:00:00,2025-12-19 18:49:47,Closed,6.576238425925926,False,Saturday,5
APP-24620,Shymkent,Dept of Transportation,14,Information Request,High,209,2025-12-03 16:00:00,2025-12-09 03:28:10,Closed,5.477893518518519,False,Wednesday,16
APP-24621,Almaty,Healthcare Board,7,Financial Support,High,216,2025-11-09 14:00:00,2025-11-16 16:13:35,Closed,7.092766203703704,True,Sunday,14
APP-24622,Astana,Healthcare Board,7,Financial Support,Medium,141,2025-12-11 16:00:00,2025-12-23 01:13:38,Closed,11.384467592592593,True,Thursday,16
APP-24623,Astana,Dept of Transportation,14,Infrastructure,Low,70,2025-10-27 15:00:00,2025-11-08 18:00:30,Closed,12.125347222222222,False,Monday,15
APP-24624,Almaty,Housing Administration,21,Infrastructure,Medium,178,2025-11-20 22:00:00,2025-11-29 01:59:27,Closed,8.166284722222223,False,Thursday,22
APP-24625,Almaty,Public Utilities,5,Service Quality,High,152,2026-02-01 23:00:00,,In Progress,,False,Sunday,23
APP-24626,Almaty,Public Utilities,5,Financial Support,High,228,2025-12-16 20:00:00,2025-12-24 08:00:01,Closed,7.500011574074074,True,Tuesday,20
APP-24627,Almaty,Dept of Transportation,14,Financial Support,High,268,2026-02-24 13:00:00,2026-03-02 10:58:03,Closed,5.9153125,False,Tuesday,13
APP-24628,Shymkent,Public Utilities,5,Financial Support,Low,135,2025-12-03 04:00:00,2025-12-14 20:24:38,Closed,11.683773148148148,True,Wednesday,4
APP-24629,Astana,Education Ministry,10,Information Request,Low,80,2026-03-05 20:00:00,2026-03-15 12:56:01,Closed,9.70556712962963,False,Thursday,20
APP-24630,Astana,Healthcare Board,7,Financial Support,Medium,148,2026-03-10 02:00:00,2026-03-17 12:53:43,Closed,7.453969907407408,True,Tuesday,2
APP-24631,Astana,Housing Administration,21,Financial Support,High,143,2025-11-15 13:00:00,,In Progress,,False,Saturday,13
APP-24632,Almaty,Housing Administration,21,Service Quality,Low,118,2026-02-25 16:00:00,2026-03-16 05:38:04,Closed,18.568101851851853,False,Wednesday,16
APP-24633,Almaty,Education Ministry,10,Information Request,High,155,2025-11-02 02:00:00,2025-11-08 05:01:19,Closed,6.1259143518518515,False,Sunday,2
APP-24634,Almaty,Public Utilities,5,Infrastructure,High,199,2025-11-14 07:00:00,,In Progress,,False,Friday,7
APP-24635,Almaty,Housing Administration,21,Information Request,Medium,64,2026-03-08 20:00:00,2026-03-15 04:48:38,Closed,6.367106481481481,False,Sunday,20
APP-24636,Aktobe,Education Ministry,10,Financial Support,Low,97,2026-02-28 02:00:00,2026-03-16 03:08:01,Closed,16.047233796296297,True,Saturday,2
APP-24637,Astana,Housing Administration,21,Information Request,High,167,2025-10-02 03:00:00,2025-10-05 06:20:55,Closed,3.139525462962963,False,Thursday,3
APP-24638,Almaty,Public Utilities,5,Information Request,Medium,75,2025-10-26 10:00:00,2025-11-03 09:27:47,Closed,7.977627314814815,True,Sunday,10
APP-24639,Astana,Dept of Transportation,14,Financial Support,Medium,69,2026-02-18 14:00:00,2026-02-19 14:00:00,Closed,1.0,False,Wednesday,14
APP-24640,Astana,Housing Administration,21,Information Request,High,152,2026-02-09 02:00:00,2026-02-16 19:30:22,Closed,7.729421296296296,False,Monday,2
APP-24641,Almaty,Healthcare Board,7,Financial Support,High,107,2025-12-29 19:00:00,2026-01-01 23:01:26,Closed,3.167662037037037,False,Monday,19
APP-24642,Almaty,Healthcare Board,7,Service Quality,Medium,108,2026-02-27 22:00:00,2026-03-08 11:37:55,Closed,8.567997685185185,True,Friday,22
APP-24643,Astana,Education Ministry,10,Service Quality,Medium,101,2025-10-14 23:00:00,2025-10-23 02:45:28,Closed,8.156574074074074,False,Tuesday,23
APP-24644,Almaty,Education Ministry,10,Financial Support,Medium,128,2026-02-13 14:00:00,2026-02-26 18:08:57,Closed,13.172881944444445,True,Friday,14
APP-24645,Astana,Healthcare Board,7,Infrastructure,Low,97,2026-02-26 10:00:00,2026-03-14 04:21:06,Closed,15.764652777777778,True,Thursday,10
APP-24646,Almaty,Dept of Transportation,14,Financial Support,Low,90,2025-12-07 05:00:00,2025-12-18 17:14:05,Closed,11.509780092592592,False,Sunday,5
APP-24647,Almaty,Dept of Transportation,14,Financial Support,Medium,110,2026-02-16 18:00:00,2026-02-25 06:12:20,Closed,8.508564814814815,False,Monday,18
APP-24648,Astana,Housing Administration,21,Infrastructure,Medium,65,2025-12-30 21:00:00,2025-12-31 21:00:00,Closed,1.0,False,Tuesday,21
APP-24649,Astana,Housing Administration,21,Infrastructure,Medium,66,2026-02-10 05:00:00,,In Progress,,False,Tuesday,5
APP-24650,Almaty,Education Ministry,10,Service Quality,Medium,80,2026-01-27 20:00:00,2026-02-02 05:52:21,Closed,5.4113541666666665,False,Tuesday,20
APP-24651,Shymkent,Housing Administration,21,Infrastructure,Medium,105,2026-01-10 19:00:00,2026-01-14 15:37:00,Closed,3.859027777777778,False,Saturday,19
APP-24652,Astana,Housing Administration,21,Service Quality,High,128,2026-01-07 10:00:00,2026-01-14 20:40:14,Closed,7.444606481481482,False,Wednesday,10
APP-24653,Astana,Healthcare Board,7,Information Request,Low,106,2026-03-27 15:00:00,,In Progress,,False,Friday,15
APP-24654,Almaty,Education Ministry,10,Service Quality,Low,63,2025-10-17 22:00:00,2025-10-29 05:40:42,Closed,11.319930555555555,True,Friday,22
APP-24655,Shymkent,Healthcare Board,7,Service Quality,Medium,150,2025-11-06 18:00:00,2025-11-14 01:22:55,Closed,7.307581018518518,True,Thursday,18
APP-24656,Aktobe,Education Ministry,10,Information Request,Medium,33,2025-11-10 23:00:00,2025-11-14 20:05:25,Closed,3.878761574074074,False,Monday,23
APP-24657,Astana,Public Utilities,5,Information Request,High,170,2026-01-17 19:00:00,2026-01-20 00:12:00,Closed,2.216666666666667,False,Saturday,19
APP-24658,Astana,Dept of Transportation,14,Information Request,Medium,59,2026-02-21 15:00:00,,In Progress,,False,Saturday,15
APP-24659,Aktobe,Dept of Transportation,14,Infrastructure,Low,133,2025-10-17 05:00:00,,In Progress,,False,Friday,5
APP-24660,Almaty,Education Ministry,10,Financial Support,High,121,2026-02-01 21:00:00,2026-02-10 15:03:42,Closed,8.752569444444445,False,Sunday,21
APP-24661,Astana,Healthcare Board,7,Information Request,Low,39,2026-03-10 18:00:00,2026-03-17 05:57:53,Closed,6.498530092592593,False,Tuesday,18
APP-24662,Astana,Dept of Transportation,14,Infrastructure,Medium,100,2025-12-14 05:00:00,2025-12-22 00:49:33,Closed,7.826076388888889,False,Sunday,5
APP-24663,Astana,Dept of Transportation,14,Financial Support,High,170,2026-02-10 16:00:00,,In Progress,,False,Tuesday,16
APP-24664,Astana,Healthcare Board,7,Financial Support,Medium,93,2026-01-15 09:00:00,2026-01-22 13:27:10,Closed,7.185532407407408,True,Thursday,9
APP-24665,Almaty,Housing Administration,21,Financial Support,Low,125,2025-11-04 15:00:00,,In Progress,,False,Tuesday,15
APP-24666,Shymkent,Education Ministry,10,Infrastructure,Medium,85,2026-02-10 01:00:00,2026-02-14 20:42:30,Closed,4.821180555555555,False,Tuesday,1
APP-24667,Shymkent,Public Utilities,5,Information Request,Medium,88,2026-03-20 01:00:00,2026-03-23 04:02:44,Closed,3.126898148148148,False,Friday,1
APP-24668,Astana,Housing Administration,21,Service Quality,Medium,137,2025-11-21 13:00:00,2025-12-01 00:29:34,Closed,9.47886574074074,False,Friday,13
APP-24669,Almaty,Dept of Transportation,14,Information Request,Medium,37,2025-12-22 10:00:00,2025-12-30 13:03:31,Closed,8.12744212962963,False,Monday,10
APP-24670,Aktobe,Housing Administration,21,Infrastructure,Low,90,2025-12-21 01:00:00,2025-12-30 19:18:33,Closed,9.762881944444445,False,Sunday,1
APP-24671,Astana,Public Utilities,5,Service Quality,Medium,98,2026-01-27 11:00:00,2026-02-06 10:04:36,Closed,9.961527777777778,True,Tuesday,11
APP-24672,Almaty,Public Utilities,5,Information Request,Low,145,2025-12-21 19:00:00,2026-01-02 04:18:34,Closed,11.387893518518519,True,Sunday,19
APP-24673,Astana,Education Ministry,10,Service Quality,Medium,119,2025-12-30 12:00:00,2026-01-04 18:13:43,Closed,5.259525462962963,False,Tuesday,12
APP-24674,Almaty,Education Ministry,10,Information Request,High,199,2025-12-12 20:00:00,,In Progress,,False,Friday,20
APP-24675,Astana,Education Ministry,10,Service Quality,High,204,2025-12-15 13:00:00,2025-12-21 14:18:01,Closed,6.0541782407407405,False,Monday,13
APP-24676,Astana,Dept of Transportation,14,Financial Support,Medium,69,2026-03-15 23:00:00,2026-03-19 14:55:10,Closed,3.663310185185185,False,Sunday,23
APP-24677,Aktobe,Education Ministry,10,Financial Support,Low,114,2025-12-13 20:00:00,2025-12-24 10:24:54,Closed,10.600625,True,Saturday,20
APP-24678,Karaganda,Dept of Transportation,14,Information Request,Medium,146,2026-01-07 08:00:00,2026-01-17 03:00:33,Closed,9.792048611111111,False,Wednesday,8
APP-24679,Shymkent,Education Ministry,10,Infrastructure,Medium,92,2026-01-02 11:00:00,,In Progress,,False,Friday,11
APP-24680,Almaty,Dept of Transportation,14,Information Request,Low,102,2026-02-03 17:00:00,2026-02-16 06:13:43,Closed,12.55119212962963,False,Tuesday,17
APP-24681,Aktobe,Education Ministry,10,Financial Support,Medium,119,2026-02-06 18:00:00,2026-02-16 18:38:24,Closed,10.026666666666667,True,Friday,18
APP-24682,Almaty,Public Utilities,5,Financial Support,High,227,2025-12-20 20:00:00,2025-12-27 21:13:28,Closed,7.051018518518519,True,Saturday,20
APP-24683,Almaty,Dept of Transportation,14,Service Quality,Medium,106,2025-12-26 14:00:00,,In Progress,,False,Friday,14
APP-24684,Astana,Education Ministry,10,Financial Support,High,241,2026-02-06 15:00:00,2026-02-11 09:39:11,Closed,4.777210648148148,False,Friday,15
APP-24685,Almaty,Education Ministry,10,Infrastructure,Low,94,2025-10-17 18:00:00,,In Progress,,False,Friday,18
APP-24686,Astana,Healthcare Board,7,Service Quality,Low,102,2025-11-04 13:00:00,2025-11-17 23:29:44,Closed,13.437314814814815,True,Tuesday,13
APP-24687,Almaty,Education Ministry,10,Financial Support,Medium,101,2026-03-04 02:00:00,2026-03-14 01:27:30,Closed,9.977430555555555,False,Wednesday,2
APP-24688,Almaty,Healthcare Board,7,Service Quality,Low,119,2025-12-21 04:00:00,2026-01-01 09:32:37,Closed,11.230983796296297,True,Sunday,4
APP-24689,Astana,Housing Administration,21,Financial Support,High,203,2025-10-25 21:00:00,2025-10-30 08:03:44,Closed,4.460925925925926,False,Saturday,21
APP-24690,Shymkent,Dept of Transportation,14,Financial Support,High,241,2025-11-22 21:00:00,2025-12-04 01:25:01,Closed,11.184039351851851,False,Saturday,21
APP-24691,Karaganda,Housing Administration,21,Service Quality,Low,131,2026-01-14 10:00:00,,In Progress,,False,Wednesday,10
APP-24692,Karaganda,Dept of Transportation,14,Information Request,Medium,144,2026-02-27 11:00:00,2026-03-09 16:16:06,Closed,10.219513888888889,False,Friday,11
APP-24693,Almaty,Dept of Transportation,14,Information Request,Medium,75,2026-01-21 15:00:00,2026-01-25 06:00:27,Closed,3.6253125,False,Wednesday,15
APP-24694,Astana,Housing Administration,21,Service Quality,Low,113,2025-12-05 08:00:00,2025-12-19 21:38:42,Closed,14.568541666666667,False,Friday,8
APP-24695,Almaty,Dept of Transportation,14,Service Quality,Medium,194,2025-12-10 17:00:00,2025-12-20 04:32:25,Closed,9.480844907407407,False,Wednesday,17
APP-24696,Almaty,Education Ministry,10,Infrastructure,Medium,121,2026-03-27 19:00:00,2026-03-31 15:19:16,Closed,3.846712962962963,False,Friday,19
APP-24697,Karaganda,Healthcare Board,7,Infrastructure,High,225,2025-11-01 09:00:00,2025-11-09 20:25:51,Closed,8.476284722222223,True,Saturday,9
APP-24698,Almaty,Dept of Transportation,14,Financial Support,Medium,94,2026-02-21 17:00:00,2026-02-24 06:21:44,Closed,2.5567592592592594,False,Saturday,17
APP-24699,Astana,Dept of Transportation,14,Service Quality,Medium,20,2026-02-14 22:00:00,2026-02-21 00:11:09,Closed,6.091076388888889,False,Saturday,22
APP-24700,Almaty,Dept of Transportation,14,Information Request,Medium,134,2026-02-11 05:00:00,2026-02-14 02:48:24,Closed,2.908611111111111,False,Wednesday,5
APP-24701,Astana,Housing Administration,21,Information Request,Low,93,2026-02-11 18:00:00,2026-02-23 01:59:37,Closed,11.33306712962963,False,Wednesday,18
